search_id,site_id,visitor_location_country_id,destination_country_id,destination_id,destination_starrating,destination_review_score,destination_location_score1,destination_location_score2,position,price_usd,promo_flag,search_length_of_stay,search_room_count,search_query_affinity_score,user_interaction,grad_rel,weekday,timestamp,output_score
2013-06-25 22:03:53,5,USA,USA,1211,2,3.0,3.4,,16,119.0,0,2,1,,0,no_click,1,1372197833.0,-2.713673116263308
2013-06-25 22:03:53,5,India,Japan,3500,4,4.0,0.69,,14,117.0,1,2,1,,0,no_click,1,1372197833.0,-1.6822592294434635
2013-06-25 22:03:53,5,Canada,USA,4225,0,3.5,0.69,,32,68.0,0,2,1,,1,click_no_booking,1,1372197833.0,-2.6984538966327634
2013-06-25 22:03:53,5,UK,UK,7377,4,4.0,3.81,,2,144.0,1,2,1,,0,no_click,1,1372197833.0,-2.5158843933277617
2013-06-25 22:03:53,5,UK,Mexico,8364,2,2.5,0.69,,28,68.0,0,2,1,,0,no_click,1,1372197833.0,-2.117585621914438
2013-06-25 22:03:53,5,Mexico,Canada,11462,3,3.5,1.1,,22,141.0,1,2,1,,0,no_click,1,1372197833.0,-2.783625135487629
2013-06-25 22:03:53,5,USA,Mexico,25534,2,3.5,0.69,,30,77.0,0,2,1,,0,no_click,1,1372197833.0,-2.26336223991019
2013-06-25 22:03:53,5,Canada,Japan,27600,4,4.5,0.0,,11,119.0,0,2,1,,0,no_click,1,1372197833.0,-2.4986519534873124
2013-06-25 22:03:53,5,Mexico,USA,32431,3,4.0,0.69,,15,134.0,0,2,1,,0,no_click,1,1372197833.0,-2.4219393396584725
2013-06-25 22:03:53,5,USA,USA,35010,3,4.5,4.14,,4,189.0,0,2,1,,0,no_click,1,1372197833.0,-3.049664324164469
2013-06-25 22:03:53,5,USA,USA,38913,3,4.0,4.23,,35,154.0,0,2,1,,0,no_click,1,1372197833.0,-2.7965974361400443
2013-06-25 22:03:53,5,Canada,USA,39127,3,3.0,0.69,,13,92.0,0,2,1,,0,no_click,1,1372197833.0,-1.913034463603877
2013-06-25 22:03:53,5,Canada,USA,41400,4,4.0,3.4,,6,179.0,0,2,1,,0,no_click,1,1372197833.0,-2.8756484859183806
2013-06-25 22:03:53,5,India,USA,44307,3,3.5,0.69,,25,85.0,0,2,1,,0,no_click,1,1372197833.0,-2.2032966921434256
2013-06-25 22:03:53,5,UK,Japan,49928,2,3.5,3.61,,26,175.0,1,2,1,,0,no_click,1,1372197833.0,-4.191208357409825
2013-06-25 22:03:53,5,USA,Japan,67954,3,4.0,0.69,,21,109.0,0,2,1,,0,no_click,1,1372197833.0,-1.8546671426091852
2013-06-25 22:03:53,5,Canada,USA,69171,2,3.0,3.3,,19,119.0,0,2,1,,0,no_click,1,1372197833.0,-2.57147693266142
2013-06-25 22:03:53,5,South Africa,Canada,71987,3,4.5,1.1,,18,154.0,0,2,1,,0,no_click,1,1372197833.0,-2.157577603623346
2013-06-25 22:03:53,5,USA,Canada,74085,2,3.5,3.4,,24,132.0,0,2,1,,0,no_click,1,1372197833.0,-2.915501535019547
2013-06-25 22:03:53,5,South Africa,Mexico,76562,2,2.5,0.0,,29,81.0,0,2,1,,0,no_click,1,1372197833.0,-3.022216901762952
2013-06-25 22:03:53,5,Canada,Mexico,77574,3,4.0,4.22,,7,199.0,0,2,1,,0,no_click,1,1372197833.0,-2.9362937315681115
2013-06-25 22:03:53,5,South Africa,Mexico,78150,2,3.5,3.58,,23,107.0,0,2,1,,0,no_click,1,1372197833.0,-2.580353889304486
2013-06-25 22:03:53,5,India,Mexico,78642,2,3.5,3.4,,10,119.0,0,2,1,,0,no_click,1,1372197833.0,-2.721751103197541
2013-06-25 22:03:53,5,USA,UK,78926,2,3.5,0.69,,9,80.0,0,2,1,,0,no_click,1,1372197833.0,-2.404640939250567
2013-06-25 22:03:53,5,Canada,UK,87154,3,3.5,4.26,,1,179.0,1,2,1,,0,no_click,1,1372197833.0,-3.2116049510625246
2013-06-25 22:03:53,5,Canada,USA,88616,4,4.0,0.69,,5,159.0,0,2,1,,0,no_click,1,1372197833.0,-1.945753004721683
2013-06-25 22:03:53,5,Brazil,Mexico,91607,4,4.5,0.69,,12,114.0,1,2,1,,0,no_click,1,1372197833.0,-2.0251463330723003
2013-06-25 22:03:53,5,Canada,Mexico,110765,0,3.5,3.4,,31,108.0,0,2,1,,0,no_click,1,1372197833.0,-3.219469978318535
2013-06-25 22:03:53,5,UK,USA,113402,3,3.5,4.17,,8,116.0,1,2,1,,0,no_click,1,1372197833.0,-2.6073710903429763
2013-06-25 22:03:53,5,UK,Japan,121841,3,4.5,1.39,0.3162,33,159.0,0,2,1,,0,no_click,1,1372197833.0,-1.0944129588512097
2013-06-25 22:03:53,5,Canada,UK,123201,2,3.5,0.69,,17,100.0,0,2,1,,0,no_click,1,1372197833.0,-2.69726155294791
2013-06-25 22:03:53,5,USA,USA,128834,3,4.5,2.08,,27,169.0,0,2,1,,0,no_click,1,1372197833.0,-3.050278482813411
2013-06-14 17:20:21,5,USA,Canada,794,2,2.5,3.74,0.01,37,46.0,0,4,1,-26.7754,0,no_click,4,1371230421.0,-1.720219097322821
2013-06-14 17:20:21,5,Brazil,Mexico,2189,3,3.0,0.0,0.0043,29,59.0,1,4,1,-25.594,0,no_click,4,1371230421.0,-1.6688094772847015
2013-06-14 17:20:21,5,UK,Mexico,6559,2,3.0,4.25,0.081,21,157.0,1,4,1,-26.9682,0,no_click,4,1371230421.0,-3.4363876545104644
2013-06-14 17:20:21,5,France,Mexico,11271,3,4.0,1.95,0.0117,35,56.0,0,4,1,-27.3531,0,no_click,4,1371230421.0,-1.7823805438263571
2013-06-14 17:20:21,5,Japan,Canada,18157,3,4.5,2.89,0.0173,30,121.0,0,4,1,-27.0195,0,no_click,4,1371230421.0,-2.1698502909476893
2013-06-14 17:20:21,5,India,Canada,19780,3,3.0,2.2,0.0058,25,75.0,0,4,1,-33.2164,0,no_click,4,1371230421.0,-2.493477970164152
2013-06-14 17:20:21,5,USA,USA,21219,3,4.0,2.3,0.013,16,85.0,1,4,1,-23.8845,0,no_click,4,1371230421.0,-1.795416573912327
2013-06-14 17:20:21,5,UK,Mexico,22569,4,4.5,2.89,0.009,9,130.0,0,4,1,-28.0893,0,no_click,4,1371230421.0,-2.590774668475503
2013-06-14 17:20:21,5,UK,Mexico,24560,2,2.5,3.61,0.0205,1,38.0,1,4,1,-26.2943,0,no_click,4,1371230421.0,-0.3925416250276702
2013-06-14 17:20:21,5,UK,USA,25069,2,3.5,1.39,0.0052,2,52.0,1,4,1,-26.4531,0,no_click,4,1371230421.0,-0.9969127135711022
2013-06-14 17:20:21,5,South Africa,Japan,27853,2,2.5,2.71,0.008,13,72.0,1,4,1,-26.6555,0,no_click,4,1371230421.0,-2.2308564872154637
2013-06-14 17:20:21,5,Brazil,Mexico,32421,2,3.0,2.08,0.0141,24,52.0,0,4,1,-26.8533,0,no_click,4,1371230421.0,-1.4742133822543857
2013-06-14 17:20:21,5,USA,Mexico,34439,3,4.0,1.1,0.0026,15,62.0,1,4,1,-24.931,0,no_click,4,1371230421.0,-0.6461002623464567
2013-06-14 17:20:21,5,USA,Japan,35446,2,2.0,3.81,0.025,19,47.0,1,4,1,,0,no_click,4,1371230421.0,-0.6049616809839925
2013-06-14 17:20:21,5,Mexico,Canada,35956,2,4.0,2.08,0.0048,38,80.0,0,4,1,-24.553,0,no_click,4,1371230421.0,-1.7043402400041694
2013-06-14 17:20:21,5,Mexico,Canada,36984,3,4.0,2.48,0.0057,34,95.0,0,4,1,-31.8157,0,no_click,4,1371230421.0,-2.388734645112789
2013-06-14 17:20:21,5,UK,UK,39486,3,4.5,2.3,0.0281,22,85.0,1,4,1,-25.5549,1,booked,4,1371230421.0,-2.2592068733848896
2013-06-14 17:20:21,5,South Africa,Japan,44616,3,4.0,1.95,0.0012,8,84.0,1,4,1,-31.6411,0,no_click,4,1371230421.0,-1.9688652746104551
2013-06-14 17:20:21,5,USA,UK,58845,4,4.5,2.56,0.027,6,199.0,0,4,1,-26.224,0,no_click,4,1371230421.0,-2.922819827434187
2013-06-14 17:20:21,5,Brazil,Mexico,66261,3,4.5,2.08,0.014,28,79.0,0,4,1,-25.0646,0,no_click,4,1371230421.0,-1.3977635604778542
2013-06-14 17:20:21,5,UK,Canada,69226,2,3.0,2.3,0.0046,32,54.0,1,4,1,-25.9881,0,no_click,4,1371230421.0,-1.8913127710919275
2013-06-14 17:20:21,5,UK,Japan,69680,3,4.0,1.39,0.003,27,102.0,0,4,1,-25.313,0,no_click,4,1371230421.0,-1.8873972484723365
2013-06-14 17:20:21,5,India,Mexico,78845,2,3.0,2.2,0.006,26,64.0,1,4,1,-32.92,0,no_click,4,1371230421.0,-3.1626451859244953
2013-06-14 17:20:21,5,USA,Canada,79044,2,3.0,2.3,0.0131,33,58.0,1,4,1,-24.0314,0,no_click,4,1371230421.0,-1.7971390546725918
2013-06-14 17:20:21,5,China,Canada,87425,4,4.5,1.61,0.0064,3,118.0,1,4,1,-27.7671,0,no_click,4,1371230421.0,-2.7721054927482447
2013-06-14 17:20:21,5,India,Canada,90776,2,3.0,2.2,0.0102,20,52.0,0,4,1,-25.7858,0,no_click,4,1371230421.0,-2.1331064234323964
2013-06-14 17:20:21,5,Mexico,USA,96640,2,3.0,2.2,0.0013,31,44.0,0,4,1,-36.5551,0,no_click,4,1371230421.0,-2.211608331609964
2013-06-14 17:20:21,5,USA,Canada,105472,4,4.5,1.1,0.0072,12,179.0,1,4,1,-28.4505,0,no_click,4,1371230421.0,-4.316684412920168
2013-06-14 17:20:21,5,Mexico,Mexico,115599,3,4.0,4.19,0.0296,36,167.0,0,4,1,-28.4864,0,no_click,4,1371230421.0,-2.912236080307658
2013-06-14 17:20:21,5,France,USA,121412,4,4.0,2.89,0.0135,7,95.0,0,4,1,-26.2282,0,no_click,4,1371230421.0,-1.7870588752951748
2013-06-14 17:20:21,5,USA,Canada,124751,4,4.5,4.39,0.1814,4,309.0,0,4,1,-28.939,0,no_click,4,1371230421.0,-3.5728796675452523
2013-06-14 17:20:21,5,Canada,UK,126332,3,4.5,2.56,0.0186,10,123.0,0,4,1,-27.3557,0,no_click,4,1371230421.0,-2.5178982436665067
2013-06-14 17:20:21,5,Canada,Japan,136645,2,3.0,3.26,0.0081,14,72.0,1,4,1,-26.5545,0,no_click,4,1371230421.0,-2.680121483782481
2013-06-14 17:20:21,5,China,Japan,139776,2,3.5,1.39,0.0065,18,69.0,1,4,1,-24.0076,0,no_click,4,1371230421.0,-2.0736304544035034
2013-06-28 08:11:14,5,France,Mexico,1033,3,4.0,2.77,0.174,10,79.0,0,2,1,,0,no_click,4,1372407074.0,-0.6192411627838184
2013-06-28 08:11:14,5,China,Mexico,10046,3,4.5,2.71,0.1229,27,89.0,0,2,1,,0,no_click,4,1372407074.0,-0.840012122128729
2013-06-28 08:11:14,5,China,USA,12806,3,4.0,0.69,0.0187,22,89.0,0,2,1,,0,no_click,4,1372407074.0,-1.1766660476885458
2013-06-28 08:11:14,5,Japan,Mexico,13678,3,4.0,2.77,0.1734,1,71.0,1,2,1,,1,booked,4,1372407074.0,-0.3377988841860674
2013-06-28 08:11:14,5,Canada,USA,14978,2,2.5,0.0,0.0054,30,50.0,0,2,1,,0,no_click,4,1372407074.0,-1.3898085022115665
2013-06-28 08:11:14,5,France,USA,20075,2,4.0,2.94,0.0358,36,47.0,1,2,1,,0,no_click,4,1372407074.0,-0.3639954353310649
2013-06-28 08:11:14,5,France,Canada,21612,3,4.0,2.71,0.1255,14,99.0,0,2,1,,0,no_click,4,1372407074.0,-0.6755624563568419
2013-06-28 08:11:14,5,India,USA,22010,3,4.0,2.71,0.1616,37,105.0,0,2,1,,0,no_click,4,1372407074.0,-0.916608726521842
2013-06-28 08:11:14,5,France,Canada,24458,3,4.0,2.71,0.1567,21,85.0,0,2,1,,0,no_click,4,1372407074.0,-1.148215954666847
2013-06-28 08:11:14,5,USA,Japan,25720,3,4.0,2.71,0.1437,28,89.0,0,2,1,,0,no_click,4,1372407074.0,-1.3349526850842368
2013-06-28 08:11:14,5,Brazil,UK,28931,3,3.5,1.61,0.0323,32,71.0,1,2,1,,0,no_click,4,1372407074.0,-0.9373718470672908
2013-06-28 08:11:14,5,UK,USA,34337,2,3.0,0.69,0.0181,20,80.0,0,2,1,,0,no_click,4,1372407074.0,-1.2594157139493276
2013-06-28 08:11:14,5,South Africa,USA,40221,3,3.0,2.77,0.1622,19,71.0,0,2,1,,0,no_click,4,1372407074.0,-0.7846431371893829
2013-06-28 08:11:14,5,Japan,USA,43761,2,4.0,2.77,0.0403,38,69.0,0,2,1,,0,no_click,4,1372407074.0,-1.368091230145522
2013-06-28 08:11:14,5,Brazil,Mexico,47831,3,4.5,2.77,0.1721,12,90.0,0,2,1,,0,no_click,4,1372407074.0,-1.0249750993960711
2013-06-28 08:11:14,5,Canada,Mexico,49661,4,4.5,1.39,0.0183,2,120.0,0,2,1,,0,no_click,4,1372407074.0,-1.157852530396118
2013-06-28 08:11:14,5,South Africa,USA,57364,3,4.5,2.77,0.1443,4,95.0,0,2,1,,0,no_click,4,1372407074.0,-0.7647694100916897
2013-06-28 08:11:14,5,Canada,USA,61752,2,3.5,2.71,0.1213,25,51.0,0,2,1,,0,no_click,4,1372407074.0,-0.2736064333433206
2013-06-28 08:11:14,5,France,Canada,62920,3,4.5,2.71,0.129,13,80.0,0,2,1,,0,no_click,4,1372407074.0,-0.9264845880377692
2013-06-28 08:11:14,5,UK,Canada,65664,4,4.5,0.0,0.019,33,119.0,0,2,1,,0,no_click,4,1372407074.0,-1.376507511168536
2013-06-28 08:11:14,5,Brazil,UK,66222,2,2.5,2.77,0.1781,7,55.0,1,2,1,,0,no_click,4,1372407074.0,-0.2591326692339718
2013-06-28 08:11:14,5,USA,USA,73672,2,4.0,2.77,0.1025,15,65.0,0,2,1,,0,no_click,4,1372407074.0,-0.2441977179298258
2013-06-28 08:11:14,5,USA,UK,74041,2,3.5,2.94,0.0455,16,49.0,0,2,1,,0,no_click,4,1372407074.0,-0.6695035630472496
2013-06-28 08:11:14,5,China,USA,79983,2,4.0,2.77,0.0942,9,60.0,0,2,1,,0,no_click,4,1372407074.0,-0.2139604704109337
2013-06-28 08:11:14,5,Mexico,Japan,83608,4,4.5,2.77,0.108,3,99.0,0,2,1,,0,no_click,4,1372407074.0,-0.4502277195959948
2013-06-28 08:11:14,5,India,USA,96021,3,4.5,2.71,0.1244,31,89.0,0,2,1,,0,no_click,4,1372407074.0,-0.7956617279837437
2013-06-28 08:11:14,5,India,USA,100464,2,3.5,2.71,0.1619,8,40.0,0,2,1,,0,no_click,4,1372407074.0,-0.0879753987773591
2013-06-28 08:11:14,5,France,USA,106579,2,3.0,2.77,0.1013,18,79.0,0,2,1,,0,no_click,4,1372407074.0,-0.8982309326858822
2013-06-28 08:11:14,5,Canada,Japan,108437,3,4.5,2.94,0.1215,24,76.0,0,2,1,,0,no_click,4,1372407074.0,-0.3843333445733565
2013-06-28 08:11:14,5,France,USA,113370,2,2.0,1.79,0.0065,29,55.0,0,2,1,,0,no_click,4,1372407074.0,-1.6350240854669358
2013-06-28 08:11:14,5,South Africa,Mexico,121509,2,3.5,2.94,0.1032,34,55.0,0,2,1,,0,no_click,4,1372407074.0,-0.7879609659132996
2013-06-28 08:11:14,5,Mexico,Japan,128032,3,3.5,2.83,0.0122,35,89.0,0,2,1,,0,no_click,4,1372407074.0,-2.3708236614464293
2013-06-28 08:11:14,5,Canada,Japan,130245,2,3.5,2.77,0.1678,6,46.0,1,2,1,,0,no_click,4,1372407074.0,0.3595828890472882
2013-06-28 08:11:14,5,UK,Canada,130823,2,3.5,1.79,0.0082,26,60.0,0,2,1,,0,no_click,4,1372407074.0,-1.832569681786344
2013-06-10 21:13:40,5,USA,Mexico,1510,2,3.5,3.0,0.0144,3,54.0,1,1,1,,0,no_click,0,1370898820.0,-1.4009070143999995
2013-06-10 21:13:40,5,India,Canada,4311,2,0.0,3.78,,6,65.0,0,1,1,,0,no_click,0,1370898820.0,-2.6065638564658467
2013-06-10 21:13:40,5,Mexico,UK,6893,2,2.5,0.69,0.0039,28,66.0,0,1,1,,0,no_click,0,1370898820.0,-1.828594512577189
2013-06-10 21:13:40,5,China,UK,9018,2,3.0,2.94,0.0186,14,55.0,0,1,1,,0,no_click,0,1370898820.0,-0.9134566919063468
2013-06-10 21:13:40,5,USA,USA,13212,2,3.0,3.89,0.1463,30,63.0,0,1,1,,0,no_click,0,1370898820.0,-0.9148245823968936
2013-06-10 21:13:40,5,France,UK,25090,2,3.0,2.08,0.0119,16,70.0,0,1,1,,0,no_click,0,1370898820.0,-1.4852120906941089
2013-06-10 21:13:40,5,China,Canada,36462,2,3.0,2.2,0.025,8,55.0,0,1,1,,0,no_click,0,1370898820.0,-0.9197921168114552
2013-06-10 21:13:40,5,Mexico,USA,38697,2,3.5,0.0,0.0002,35,55.0,0,1,1,,0,no_click,0,1370898820.0,-2.034154787556668
2013-06-10 21:13:40,5,Japan,Mexico,40219,2,3.5,0.69,0.0012,15,55.0,0,1,1,,0,no_click,0,1370898820.0,-1.8748990244846409
2013-06-10 21:13:40,5,China,UK,42977,3,3.0,1.61,0.004,25,70.0,0,1,1,,0,no_click,0,1370898820.0,-1.7262325172813309
2013-06-10 21:13:40,5,USA,Canada,45472,2,3.0,3.04,0.0176,13,62.0,0,1,1,,0,no_click,0,1370898820.0,-0.8406275461798701
2013-06-10 21:13:40,5,Mexico,USA,48565,2,1.5,2.3,0.0061,38,50.0,0,1,1,,0,no_click,0,1370898820.0,-1.533351582582274
2013-06-10 21:13:40,5,Canada,USA,51678,2,3.5,2.2,0.0267,2,57.0,1,1,1,,0,no_click,0,1370898820.0,-0.818470929799788
2013-06-10 21:13:40,5,France,Mexico,54031,2,2.5,2.3,0.0157,18,59.0,0,1,1,,0,no_click,0,1370898820.0,-1.1478384807603186
2013-06-10 21:13:40,5,Mexico,UK,54995,2,2.5,2.3,0.0082,36,60.0,0,1,1,,0,no_click,0,1370898820.0,-1.3974030240518005
2013-06-10 21:13:40,5,Canada,USA,55235,2,3.5,2.08,0.0329,4,65.0,0,1,1,,0,no_click,0,1370898820.0,-1.0060431565919312
2013-06-10 21:13:40,5,India,Mexico,62367,2,3.0,1.61,0.0045,26,60.0,0,1,1,,0,no_click,0,1370898820.0,-1.4615917704841166
2013-06-10 21:13:40,5,South Africa,USA,63817,2,2.5,2.83,0.0145,19,70.0,0,1,1,,0,no_click,0,1370898820.0,-1.6029300489452898
2013-06-10 21:13:40,5,USA,USA,68686,2,3.5,1.39,0.0063,24,66.0,0,1,1,,0,no_click,0,1370898820.0,-1.4758604810381062
2013-06-10 21:13:40,5,UK,UK,72562,2,2.5,0.0,0.0083,29,50.0,0,1,1,,0,no_click,0,1370898820.0,-1.6233329798767868
2013-06-10 21:13:40,5,Canada,Canada,73166,2,3.0,1.61,0.0045,32,65.0,0,1,1,,0,no_click,0,1370898820.0,-1.5887549128788336
2013-06-10 21:13:40,5,USA,UK,73215,2,4.0,2.56,0.0099,7,74.0,0,1,1,,0,no_click,0,1370898820.0,-2.051885069515697
2013-06-10 21:13:40,5,India,Canada,94933,2,3.0,0.0,0.0001,33,70.0,0,1,1,,0,no_click,0,1370898820.0,-2.187824810221154
2013-06-10 21:13:40,5,Japan,USA,95215,2,3.5,2.08,0.0137,9,70.0,0,1,1,,0,no_click,0,1370898820.0,-1.2927710644342654
2013-06-10 21:13:40,5,Japan,Mexico,99369,2,3.0,3.89,0.1467,10,69.0,0,1,1,,0,no_click,0,1370898820.0,-1.128966642968766
2013-06-10 21:13:40,5,China,Canada,106173,2,2.5,1.95,0.0062,12,63.0,1,1,1,,0,no_click,0,1370898820.0,-1.393910568949821
2013-06-10 21:13:40,5,Canada,USA,111704,2,2.0,0.0,0.0008,34,70.0,0,1,1,,0,no_click,0,1370898820.0,-2.239425265384547
2013-06-10 21:13:40,5,USA,UK,118718,2,2.0,0.69,0.0002,39,65.0,0,1,1,,0,no_click,0,1370898820.0,-1.9113025582073533
2013-06-10 21:13:40,5,India,Mexico,126548,2,2.5,2.2,0.0229,22,57.0,0,1,1,,0,no_click,0,1370898820.0,-1.3243519206869794
2013-06-10 21:13:40,5,Mexico,Mexico,128577,2,2.5,1.79,0.0132,1,49.0,0,1,1,,1,booked,0,1370898820.0,-1.4188007624746946
2013-06-10 21:13:40,5,Mexico,Mexico,129437,2,2.5,2.3,0.0013,37,65.0,0,1,1,,0,no_click,0,1370898820.0,-2.4220317368309146
2013-06-10 21:13:40,5,India,UK,131947,2,3.0,1.61,0.0006,31,69.0,0,1,1,,0,no_click,0,1370898820.0,-2.1171448586210473
2013-06-10 21:13:40,5,USA,USA,136614,2,3.0,2.2,0.0126,21,55.0,0,1,1,,0,no_click,0,1370898820.0,-1.3813275662469322
2013-06-10 21:13:40,5,USA,USA,138521,2,4.0,1.1,0.0026,20,60.0,0,1,1,,0,no_click,0,1370898820.0,-1.3083554434236762
2013-06-10 21:13:40,5,Mexico,Mexico,140711,2,2.5,2.56,0.0049,27,70.0,0,1,1,,0,no_click,0,1370898820.0,-2.358791299971545
2013-06-02 16:53:55,5,USA,Canada,1110,2,4.0,1.39,0.0021,20,51.0,1,1,1,,0,no_click,6,1370192035.0,-0.2302638010348263
2013-06-02 16:53:55,5,India,Mexico,18026,2,3.0,2.4,0.0128,6,54.0,0,1,1,,0,no_click,6,1370192035.0,-1.4686554414680857
2013-06-02 16:53:55,5,Canada,USA,20563,4,4.5,2.77,0.1098,1,149.0,0,1,1,,1,booked,6,1370192035.0,0.1065336910121528
2013-06-02 16:53:55,5,Canada,USA,26203,3,4.5,0.69,0.0273,15,102.0,1,1,1,,0,no_click,6,1370192035.0,-0.0873229872308578
2013-06-02 16:53:55,5,France,Mexico,28878,3,4.5,2.83,0.0885,8,169.0,0,1,1,,0,no_click,6,1370192035.0,-0.632020343872336
2013-06-02 16:53:55,5,South Africa,USA,31123,4,3.5,0.69,0.0333,3,107.0,1,1,1,,0,no_click,6,1370192035.0,-0.3161661721036337
2013-06-02 16:53:55,5,USA,UK,32919,3,4.5,0.69,0.0234,31,134.0,0,1,1,,0,no_click,6,1370192035.0,-0.1265480378476522
2013-06-02 16:53:55,5,South Africa,Mexico,35501,3,4.0,1.61,0.0022,37,100.0,0,1,1,,0,no_click,6,1370192035.0,-1.6753134842850916
2013-06-02 16:53:55,5,South Africa,USA,36360,2,3.5,1.1,0.0013,28,38.0,1,1,1,,0,no_click,6,1370192035.0,-0.7391044484458654
2013-06-02 16:53:55,5,USA,Japan,57594,2,1.5,1.1,0.0015,18,50.0,0,1,1,,0,no_click,6,1370192035.0,-1.6660139679843606
2013-06-02 16:53:55,5,India,Japan,63600,3,3.5,3.3,0.0424,29,79.0,1,1,1,,0,no_click,6,1370192035.0,-0.1013145280664071
2013-06-02 16:53:55,5,UK,USA,67983,3,4.0,0.69,0.0074,27,72.0,1,1,1,,0,no_click,6,1370192035.0,-1.2905882730473917
2013-06-02 16:53:55,5,USA,USA,79014,3,4.5,0.0,0.0016,35,96.0,0,1,1,,0,no_click,6,1370192035.0,-1.0163285688482968
2013-06-02 16:53:55,5,USA,USA,79749,2,1.5,1.39,0.0041,14,50.0,0,1,1,,0,no_click,6,1370192035.0,-1.4115325185752925
2013-06-02 16:53:55,5,Mexico,USA,80377,4,4.0,2.83,0.0415,4,239.0,0,1,1,,0,no_click,6,1370192035.0,-1.0358921915326682
2013-06-02 16:53:55,5,Canada,USA,81877,2,3.5,3.3,0.0436,33,55.0,0,1,1,,0,no_click,6,1370192035.0,-0.3790050773340999
2013-06-02 16:53:55,5,France,Mexico,82612,3,3.5,2.08,0.0065,32,91.0,1,1,1,,0,no_click,6,1370192035.0,-0.8850797801146922
2013-06-02 16:53:55,5,Mexico,Japan,84889,2,4.5,2.3,0.0025,30,41.0,1,1,1,,0,no_click,6,1370192035.0,-0.8663023914452265
2013-06-02 16:53:55,5,Japan,USA,93357,3,4.0,2.83,0.058,9,148.0,0,1,1,,0,no_click,6,1370192035.0,-0.4500439567481223
2013-06-02 16:53:55,5,Japan,USA,98884,2,2.5,2.3,0.0084,12,70.0,0,1,1,,0,no_click,6,1370192035.0,-1.2155701911343748
2013-06-02 16:53:55,5,Japan,Canada,99489,3,4.5,2.83,0.0581,10,189.0,0,1,1,,0,no_click,6,1370192035.0,-0.3240483016068889
2013-06-02 16:53:55,5,India,USA,101396,3,4.0,2.64,0.0086,34,60.0,0,1,1,,0,no_click,6,1370192035.0,-0.7003389307229589
2013-06-02 16:53:55,5,UK,USA,101513,2,3.5,1.39,0.0018,36,70.0,0,1,1,,0,no_click,6,1370192035.0,-1.395709279037034
2013-06-02 16:53:55,5,France,USA,102347,4,4.0,1.39,0.0181,16,97.0,1,1,1,,0,no_click,6,1370192035.0,0.10674989721506
2013-06-02 16:53:55,5,Mexico,Japan,102969,2,4.0,1.39,0.0023,22,49.0,1,1,1,,0,no_click,6,1370192035.0,-0.6487129890014223
2013-06-02 16:53:55,5,UK,USA,106243,3,3.5,2.2,0.0112,38,70.0,0,1,1,,0,no_click,6,1370192035.0,-0.4708440054791109
2013-06-02 16:53:55,5,China,Mexico,113830,4,4.5,2.83,0.1065,2,149.0,0,1,1,,0,no_click,6,1370192035.0,0.1780807913828852
2013-06-02 16:53:55,5,Mexico,Mexico,114196,3,4.0,1.95,0.0076,26,99.0,0,1,1,,0,no_click,6,1370192035.0,-0.5920774108425484
2013-06-02 16:53:55,5,India,Canada,114399,3,4.0,1.61,0.0033,21,115.0,0,1,1,,0,no_click,6,1370192035.0,-1.2423647144006351
2013-06-02 16:53:55,5,Brazil,UK,126567,3,3.5,0.0,0.006,24,60.0,1,1,1,,0,no_click,6,1370192035.0,-0.7223127838168762
2013-06-02 16:53:55,5,USA,Canada,128018,4,4.5,2.83,0.0558,13,279.0,0,1,1,,0,no_click,6,1370192035.0,-1.0149811532369752
2013-06-02 16:53:55,5,Mexico,UK,130028,4,4.0,1.95,0.008,25,150.0,0,1,1,,0,no_click,6,1370192035.0,-1.8144600441249856
2013-06-02 16:53:55,5,UK,Japan,131106,3,4.0,1.1,0.0019,19,80.0,1,1,1,,0,no_click,6,1370192035.0,-0.5561888295233606
2013-06-02 16:53:55,5,Canada,Mexico,131607,4,3.5,1.61,0.0223,7,127.0,1,1,1,,0,no_click,6,1370192035.0,-1.4751270147807722
2013-06-27 15:05:15,5,Canada,Japan,8715,2,4.0,2.64,0.0308,22,60.0,0,1,1,,0,no_click,3,1372345515.0,-0.5935103545159139
2013-06-27 15:05:15,5,Brazil,Japan,9957,3,4.0,2.56,0.0304,25,65.0,0,1,1,,0,no_click,3,1372345515.0,-1.3793897200203218
2013-06-27 15:05:15,5,USA,Canada,13600,2,3.5,2.89,0.082,2,42.0,0,1,1,,0,no_click,3,1372345515.0,0.0240748945571783
2013-06-27 15:05:15,5,Mexico,Mexico,26652,3,3.5,1.95,0.0304,16,56.0,1,1,1,,0,no_click,3,1372345515.0,-0.5641791497540065
2013-06-27 15:05:15,5,UK,Mexico,27789,2,4.0,1.61,0.0163,37,69.0,0,1,1,,0,no_click,3,1372345515.0,-0.9546733223178254
2013-06-27 15:05:15,5,Canada,Canada,43701,2,2.5,2.08,0.0243,9,50.0,0,1,1,,0,no_click,3,1372345515.0,-0.7621186246351367
2013-06-27 15:05:15,5,India,Japan,46929,2,3.5,1.95,0.0419,12,54.0,0,1,1,,0,no_click,3,1372345515.0,-0.6535161081466765
2013-06-27 15:05:15,5,Mexico,UK,47762,2,2.0,2.3,0.0485,14,55.0,0,1,1,,0,no_click,3,1372345515.0,-1.1290404536204994
